img_id,label,xmin,xmax,ymin,ymax
285047,77,337.1,404.21,473.81,517.8
285047,1,1.29,424.54,149.76,629.16
285047,47,195.15,258.98,541.47,591.41
285349,86,21.91,425.56,33.57,375
285788,16,406.56,451.34,249.59,327.78
285788,25,191.94,264.72,151.99,315.91
285788,25,112.75,190.54,119.21,230.34
285788,25,90.21,114.24,121.96,153.53
286503,1,162.46,180.64,285.73,312.45
286503,1,143.76,161.13,289.25,313.01
286503,22,234.23,525.87,178.61,380.25
286503,1,299.98,314.34,289.13,308.04
286507,7,114.11,601.75,153.12,292.58
286523,77,422.87,482.68,318.91,453.23
286523,1,1.16,523.24,157.16,504.84
286660,1,96.41,371,1.79,499.55
286660,88,6.33,250.43,85.13,500
286708,17,37.08,640,107.12,449.07
286849,25,122.47,257.3,314.42,425.66
286849,25,103.61,285.55,96.73,251.53
286849,25,57.6,148.61,73.43,159.75
286849,25,111.86,267.34,195.86,314.43
286907,70,232.6,381.4,340.59,565.96
287527,32,494.13,630.1,447.06,629.43
287527,1,1.41,305.23,4.22,634.37
287527,1,245.93,638.56,0,635.69
287545,25,239.46,306.64,243.52,348.62
287545,25,63.17,409.43,110.38,355.72
287649,17,136.64,640,4.3,401.95
287649,76,1.08,640,396.22,480
287649,84,468.44,640,0.42,66.07
287959,54,1.08,447.64,0,446.56
288042,1,550.97,603.6,196.71,359.85
288042,8,237.29,257.62,233.85,242.37
288042,28,530.12,626.84,162.06,221.63
288062,70,121.53,359.64,337.37,588.77
288391,77,10.04,165.02,47.35,347.26
288882,25,353.35,466.3,1.61,359
288882,25,118.59,380.78,2.42,358.19
289059,1,3.25,393.32,38.74,474.31
289059,1,348.7,521.97,0.36,369.51
289059,43,350.56,551.19,278.29,409.89
289229,32,160.21,190.22,166.98,233.77
289229,1,48.31,338.2,16.85,500
289343,18,473.07,511.72,395.93,424.6
289343,1,204.01,264.85,235.08,412.44
289343,15,0.43,340.22,499.79,606.24
289343,2,204.42,256.93,304.1,456.86
289393,16,522.6,639.91,333.02,473.78
289393,25,32.85,274.81,86.02,234.81
289393,21,81.22,356.16,200.52,411.94
289393,64,0,38.83,20.49,317.12
289516,85,120.26,246.08,187.29,323.8
289516,85,38.75,72.09,198.98,328.92
289586,25,92.25,426,97,640
289594,3,22.94,65.09,269.02,305.52
289594,1,336.1,402.76,231.26,461.93
289594,3,19.58,47.27,263.52,289.6
289659,25,201.99,529.39,75.63,368.28
289702,18,330.16,606.84,198.97,422.16
289702,18,137.53,291.69,43.25,249.55
289960,1,440.31,490.33,290.1,396.67
289960,38,46.4,234.88,82.83,199.91
289992,81,31.65,282.7,300.16,424
290081,51,1.38,612,341.07,605.12
290081,55,0,612,31.61,521.49
290081,67,344.25,612,433.5,604.03
290081,67,0.16,240.18,428.17,612
290293,7,8.79,463.73,59.34,260.07
290293,1,560.02,587.36,181.73,228.01
290293,1,601.46,610.27,185.82,235.7
290293,1,538.68,549,199.21,241.85
290619,52,49.69,280.09,62.12,447.25
290833,24,200.84,638.74,49.79,364.03
290833,24,11.49,291.05,115.85,356.15
290843,17,22.02,242.24,246.37,502.37
290843,1,215.88,428,61.28,621.77
290843,65,1.44,426.19,2.53,632.42
290843,73,184.52,428,103.06,467.12
291490,17,117,363.16,76.7,319.55
291490,65,0,640,2.21,389.02
291619,1,341.41,429.89,100.02,283.7
291619,34,407.44,434.42,117.13,129.25
291619,1,131,230.52,129.08,322.25
291664,18,280.66,489.72,169.34,498.14
291664,11,131.38,315.48,65.1,461.47
291861,24,96.69,633.73,78.5,425.04
292155,28,1.08,470.29,4.31,474.61
292155,1,466.16,549.06,442.44,479.89
292225,1,65.13,101.3,130.76,175.63
292225,1,230.98,246.31,152.36,174.64
292225,43,95.79,110.86,146.33,156.56
292330,18,175.84,633.02,30,324.78
292330,39,135.08,516.72,279.65,310.22
292415,1,73.2,220.72,126.13,257.88
292415,41,196.62,220.04,192.02,264.24
292488,77,343.95,373.69,110.89,190.88
292488,1,73.06,421.15,69.07,426
292908,1,179.3,225.64,132.2,191.73
292908,42,201.57,268.71,168.01,189.34
293044,67,0,287.5,0,160
293044,57,88.22,153.78,16.62,76.42
293044,50,72,171,63.5,138
293044,54,152.98,269.81,23.65,140.98
293071,3,0.2,90.7,153.33,219.35
293071,3,73.45,281.75,148.9,231.09
293071,11,82.16,166.54,246.36,475.86
293071,3,273.55,333.31,181.31,239.52
293245,4,169.35,584.63,138.07,450.88
293245,64,377.61,404.1,183.59,219.13
293245,64,586.84,610.52,200.58,228.49
293245,64,489.5,505.98,206.94,227.7
293300,1,0,91.16,281.15,422.2
293300,22,201.92,474.25,75.24,311.02
293300,22,118.13,237.22,145.88,285.31
294162,73,48.68,390.87,74.59,455.44
294162,74,337.18,467.28,415.5,534.25
294163,85,273.64,337.61,483.45,552.15
294163,85,221.53,252.2,494.27,566.27
294855,44,278.05,305.08,153.18,199.14
294855,33,1.69,265.45,0.84,170.22
295138,1,162,386.52,0.3,345.23
295138,41,168.06,388.94,328.96,371.51
295138,41,154.53,175.55,262.78,317.54
295138,15,186.63,278.76,249.95,322.16
295478,18,48.65,140.14,492.77,576.64
295478,1,151.69,348.17,35.76,615.08
295478,31,199.43,332.64,226.53,362.22
295797,85,95.31,215.03,394.26,542.2
295797,85,260.31,360.99,405.93,554.07
296317,25,311.94,361.18,316.33,396.89
296317,25,275.6,313.82,333.9,400.42
296317,25,277.99,310.9,284.09,314.18
297022,8,81.56,582.16,125.06,350.6
297022,1,259.72,316.36,140.44,335.21
297022,1,124.65,189.67,207.88,330.27
297022,1,191.83,245.42,221.75,321.64
297147,4,14.02,615.91,14.02,448.72
297147,1,62.22,72.75,29.6,58.72
297147,1,23.6,30.97,35.55,47.26
297147,4,24.24,30.52,40.92,47.2
297343,13,59.27,249.15,154.72,346.6
297353,65,44.48,575.43,367.28,583.96
297353,1,176.33,473.29,63.04,484.39
297353,44,596.04,612.4,387.02,434.91
297353,84,85.39,141.01,424.23,443.02
297427,1,330.04,578.3,473.54,609.87
297427,60,174.41,518.92,86.49,304.14
297427,1,99.24,256,0,112.18
297427,1,81.98,558.02,1.44,192.72
297595,1,136.39,179.2,231,268.01
297595,42,139.2,201.72,265.23,278.6
297681,3,404.26,532.72,284.94,333.89
297830,18,161.03,474.84,59.18,543.66
297830,44,118.95,165.65,431.33,596.89
298697,21,352.75,388.21,226.05,244.26
298697,21,448.69,480.54,213.32,234.99
298697,21,537.79,556.64,234.12,242.98
298697,19,376.13,406.77,216.27,237.65
298738,23,0,427,127.57,630.63
298904,86,56.09,399.82,14.38,621.3
299355,56,44.12,300,155.29,336.18
299355,56,136.98,263.28,265.33,365.4
299609,19,185.51,291.54,323.74,410.54
299720,25,319.53,519.12,2.16,427
299887,4,5.41,320,130.27,475.14
299887,1,210.89,444.28,106.31,478.56
299887,1,370.31,518.75,122.12,480
299887,8,0,47.46,179.64,214.65
300155,16,279.6,456.19,153.66,351.14
300233,51,131.87,351.64,245.05,468.12
300233,44,463.69,625.92,97.8,240.47
300233,50,153.9,267.94,114.97,236.84
300233,50,243.4,356.14,84.37,199.72
300842,41,160.83,640,137.56,361.57
300913,17,8.06,500,4.84,370.97
300913,63,0,500,1.61,370.16
300913,63,122.19,241.85,0.59,60.42
301061,1,5.75,71.91,284.32,600.73
301061,22,128.29,324.92,155.95,408.59
301061,8,0,480,3.88,629.49
301981,25,184.2,547.18,123.25,387.63
302760,44,214.56,240.09,110.55,190.24
302760,44,426.31,480.7,262.52,375
302760,81,171.07,318.54,198.03,264.61
302882,77,230.11,323.6,86.92,313.43
302882,1,0,388.37,55.57,400
302990,1,240.72,465.21,138.6,289.54
302990,1,475.06,526.68,34.35,77.82
302990,42,273.47,353.11,233.17,345.44
302990,42,523.28,561.93,53.46,74.5
304291,19,272.15,418.7,101.33,375.55
304365,7,245.09,406.97,234.45,398.27
304365,1,449.3,477.58,309.21,364.79
304365,33,446.14,456.58,338.18,356.29
304365,31,445.39,456.46,338.46,355.51
304396,85,215.01,276.68,139.48,201.15
304396,85,101.15,140.99,151.43,233.55
304545,33,1.04,640,1.99,522
304560,17,0,452.3,101.15,420.58
304817,36,37.57,590.74,211.48,446.48
305309,1,379.12,521.26,52.03,374.23
305309,1,0,188.01,103.71,404.35
305309,39,509.68,593.48,1.79,64.34
305309,1,79.1,177.56,134.78,346.65
305343,18,341.43,560.11,150.83,358.28
305343,47,60.45,305.14,124.74,392.46
306700,67,1.51,480,465.32,632.47
306700,1,25.89,360.99,66.52,470.65
306700,48,435.01,480,493.13,544.58
306700,59,46.02,408.45,349.48,608.36
307145,79,251.48,350.92,63.28,121.29
307145,81,153.78,241.56,91.4,111.91
307598,7,83.29,539.92,224.97,385.79
307598,10,148.02,176.6,96.86,160.01
307598,10,265.73,293.8,102.7,165.64
307598,10,372.39,404.94,104.06,172.03
307658,23,2.88,530.7,54.41,631.13
308165,1,121.7,277.51,205.96,361.77
308165,41,169.42,274.68,349.91,391.25
308193,85,196.04,283.96,234.23,326.49
308394,1,75.36,222.21,164.97,421
308394,28,88.89,157.43,235.83,428
308394,15,183.7,504.94,258.72,421.27
308394,31,122.76,193.73,307.55,353.04
308466,70,181.21,338.7,351.64,480
308466,81,52.78,232.83,412.7,480
308476,23,70.87,537.99,88.16,408.16
308476,37,527.44,596.33,216.85,286.87
308531,85,164.61,202.24,105.22,142.12
308531,3,307.14,359,566.6,606.84
308531,15,167.1,268.3,605.79,637.77
308545,19,192.01,363,225.97,422.56
308545,19,512.22,639.58,298.72,422.42
308545,1,175,638.2,101.4,426.73
308545,19,397.19,532.79,288.99,422.67
308753,23,249.46,409.7,229.02,277.45
308793,1,334.88,439.5,27.92,178.83
308793,35,331.66,435.74,0.02,116.98
308793,1,0,202.72,31.05,222.05
308793,27,374.17,416.68,27.46,69.01
309173,13,61.94,318.69,32.09,353.04
309173,1,81.09,108.62,371.73,417.01
309452,16,245.65,386.47,134.75,474.96
309484,18,2.59,533,19.39,629.66
309484,1,1.29,533,1.97,397.81
309484,90,204.08,311.96,234.24,256.9
309484,90,202.2,417.93,214.61,287.68
309495,70,138.18,326,229.2,428.46
309678,1,0,191.61,60.17,268.45
309678,67,0,596.75,1.07,411
309678,59,85.24,544.96,92.35,324.74
310200,60,116.76,563.24,83.78,425.41
310200,50,400.21,640,138.83,175.53
310200,51,187.01,442.6,1.25,76.05
310862,32,186.5,308.96,332.88,581.04
310862,1,5.5,577.62,4.13,602.37
310862,67,519.54,562.74,379.56,436.2
310980,73,0,556.54,2.88,421.24
310980,76,50.86,402.05,358.87,416.44
310980,88,332.96,640,152.57,427
311081,70,0,166,533.3,639.56
311180,87,93.82,478.8,307.48,484.21
311180,1,0.92,447.41,103.12,639.59
311190,18,43.43,328.28,150.51,491.92
311190,1,0,24.29,45.65,159.39
311392,1,490.46,559.29,130.57,275.78
311392,1,596.08,610.47,184.8,210.11
311392,1,610.7,640,189.48,222.63
311392,21,0,547.09,76.17,427
311394,90,155.33,208.54,208.1,500.05
311394,1,2.87,480,5.91,624.38
311518,9,188.2,493.39,202.52,284.85
311789,17,2.77,640,1.61,398.18
311789,76,0,179.66,210.58,288.23
311909,6,0,639.78,46.81,448.07
311928,37,594.99,639.68,206.99,253.22
311928,39,249.53,557.2,271.89,336.29
311928,1,77.09,254.58,30.93,390.38
311950,58,153.48,294.89,170.07,456.84
312213,17,310.71,640,25.81,473.81
312213,73,0,400.18,3.24,428.22
312263,85,229.95,303.44,548.59,612.83
312278,33,60.89,374.8,25.03,235.43
312278,33,373.33,614.97,61.23,248.89
312340,17,139.84,406.72,111.51,343.66
312406,52,40.99,294.47,131.6,364.58
312406,51,412.82,530.22,192.28,299.62
312489,1,48.79,117.6,99.92,286.18
312489,1,204.29,298.12,83.81,279.87
312489,42,178.05,365.78,153.54,209.41
312489,9,194.19,203.87,43.13,47.67
312552,59,165.86,207.41,129.96,161.83
312552,1,110.85,399.22,47.36,295.42
312586,23,179.94,439.77,243.76,383.57
312586,23,388.1,448.06,119.91,156.08
312586,23,536.49,588.88,42.94,85.27
312720,1,404.39,443.34,228.63,308.33
312720,35,382.97,449.21,285.07,315.1
313130,82,181.21,386.16,73.35,473.53
313130,78,387.71,521.67,127.73,225.92
313130,62,48.45,127.76,123.35,278.45
313130,62,93.13,128.13,133.82,158.92
314177,1,167.72,323.84,280.97,599.4
314177,70,206.06,275.63,557.19,598.94
314294,22,294.47,485.39,84.94,245.93
314294,22,387.85,415.88,3.42,40.67
314541,15,219.17,472.93,264.08,419.62
314709,1,223.51,338.13,89.9,273.29
314709,35,176.21,386.65,243.62,292.15
314914,8,342.78,480,265.51,367.07
315219,89,132.47,159.74,2.6,105.19
315257,16,63.14,554.99,115.76,394.92
315492,1,160.91,334.19,148.11,460.3
315492,88,18.43,144.74,358.98,512.83
315492,70,17.59,198.61,351.02,574.19
315492,88,481.42,588.68,488.56,596.66
316054,7,158.43,401.23,195.71,295.49
316054,7,7.09,69.6,235.04,277.55
316054,7,95.33,119.9,242.48,273.81
316054,1,117.7,130.71,258.26,287.2
317024,24,97.08,565.21,20.16,464.57
317433,19,248.55,464.17,23.98,397.35
317433,19,449.04,634.53,64.28,399.45
317433,1,29.67,123.59,138.56,381.37
317999,65,23.38,591.37,127.99,588.71
317999,1,19.17,295.73,46.68,295.86
317999,84,184.06,314.51,214.34,394.16
317999,1,190.11,563.47,190.11,580.25
318080,23,58.25,374.29,134.83,338.7
318080,23,355.4,640,124.33,324.79
318238,18,2.59,447.35,289.62,572.77
318238,18,168.27,348.04,162.88,339.78
318238,65,0,478,90.34,632.98
318238,17,248.02,357.28,106.78,210.25
318908,18,93.8,387.27,0.06,287.5
319617,47,15.64,116.49,12.4,123.51
319617,47,0,107.03,79.73,235.41
319617,58,137.79,314.54,44.05,153.04
319617,67,0.54,319.82,0.04,236.26
319721,19,155.33,375.37,148.13,640
319721,1,1.44,177.7,168.67,630.97
319721,1,134.17,161.02,255.91,353.79
319721,1,0,32.11,169.71,259.6
320554,17,223.24,345.58,195.85,294.1
320554,15,40.36,483.46,0.64,278.11
320696,1,237.07,387.45,158.9,301.1
320696,42,270.04,364.56,274.15,319.09
321118,73,87.68,551.8,3.49,419.96
321118,74,517.49,638.52,267.89,326.98
321214,1,2.15,607,5.51,465.06
321214,61,277.21,539.33,318.2,474.61
321214,62,487.21,640,20.65,211.52
321333,88,138.88,368.6,197.34,392.12
321333,1,336.33,631.63,55.31,392.54
321333,1,57.75,353.69,16.5,388.75
321557,4,8.63,522.07,23.37,627.42
321790,1,125.81,310.72,8.58,422.24
321790,43,276.53,484.81,137.73,297.26
321887,20,0,486,44.68,419.44
322574,51,188.05,412.01,17.06,132.61
322574,47,186.68,411.08,16.52,130.18
322574,54,388.74,600.89,176.59,329.48
322574,58,1.19,640,96,381.63
322724,1,238.4,358.14,177.86,402.34
322724,1,169.41,196.29,317.92,385.94
322724,35,254.59,321.16,402.75,425
322829,15,81.28,540.04,47.74,336.51
322844,15,1.44,480,376.81,640
322844,88,102.78,358.14,95.54,448.27
322944,1,32.93,412.35,4.43,628.68
322944,88,15.82,414.2,209.98,624.18
322968,85,230.45,279.19,70.93,113.88
323202,84,0,53.96,277.05,460.28
323202,70,3.32,480,46.62,631.9
323355,59,86.29,280.45,342.29,507.69
323355,1,100.64,445.01,33.17,630.72
323355,1,396.78,480,503.17,639.83
323709,5,66.16,470.29,130.21,257.49
323895,1,314.26,458.48,1.08,209.87
323895,43,437.88,492.1,13.63,98.41
323895,1,93.45,198.8,0,32.04
324614,90,151.63,274.77,232.77,292.32
324614,1,0,355.99,76.26,427
324715,73,29.93,318.03,71.09,329.26
324715,87,345.72,478.92,188.58,303.07
324818,16,392.1,524.94,134.67,383.86
324818,16,195.63,372.06,116.65,421.06
324927,47,254.56,450.16,236.86,350.48
324927,59,93.54,342.7,357.45,619.93
324927,59,0,279.19,15.89,306.54
325114,70,69.03,208.18,105.71,290.16
325306,24,124.32,503.78,27.57,475.14
325306,24,595.95,635.84,108.47,327.9
325527,88,192.93,324.55,137.38,278.17
325991,1,145.94,342.27,43.25,334
325991,34,319.76,370.47,218.69,233.79
326128,1,239.82,368.4,184.56,593.41
326128,36,106.3,455.55,548.86,601.36
326128,27,268.82,390.39,247.06,425.42
326462,1,22.47,400.09,398.55,588.68
326462,60,96.63,427.71,126.53,444.14
326542,1,380.42,464.91,315.71,423.47
326542,1,496.65,504.77,285.33,306.5
326542,35,365.56,452.95,412.96,422.7
326542,1,192.09,200.25,265.57,277.36
327306,1,36.53,186.19,0.89,162.14
327306,41,37.1,154.84,111.83,186.02
327592,1,1.62,542.72,1.68,355.38
327592,61,230.1,371.57,187.41,236.19
327592,50,89.75,211.19,105.26,196.08
327592,85,388.19,461.33,273.8,330.99
327601,1,48.31,319.1,46.85,423.25
327601,86,25.15,93.56,284.4,420.69
327601,62,51.69,249.44,198.88,408.99
327605,1,157.13,258.3,35.46,378.78
327605,35,46.03,385.23,340.99,388.57
327605,1,162.95,167.46,140.39,148.06
327617,1,63.28,251.69,106.43,629.93
327617,43,144.66,240.44,300.02,509.87
327780,48,233.02,420.94,2.25,383.46
327780,61,0,508.11,36.22,463.24
328337,1,71.01,390.54,36.46,422.2
328337,34,127.62,264.84,32.69,167.99
328601,1,79.46,333.72,16.98,632.42
328601,43,70.03,127.92,90.54,319.53
328601,37,328.09,372.37,255.62,300.07
328683,14,163.59,298.48,36.04,239.81
328683,64,169.84,220.04,251.88,499.58
328959,70,19.63,194.25,274.53,499.64
329080,65,111.1,616.99,238.05,472.12
329080,65,0,328.59,183.78,363.11
329080,33,0.19,20.64,303.84,347.83
329319,17,86.54,390.29,243.17,506.13
329319,62,157.46,428,237.09,640
329319,15,156.07,428,237.42,631.9
329319,67,0,132.31,106.43,323.6
329827,1,343.52,451.95,223.58,335.84
329827,35,312.45,411.19,309.86,362.73
330369,9,82.81,426.84,2.26,305.64
330369,1,115.96,151.6,92.21,149.43
330369,16,419.58,435.73,35.15,46.72
330369,16,465.72,470.53,76.5,82.51
330790,22,181.89,454.72,67.01,421.21
330790,22,0,223.05,156.04,421.21
330790,22,558.78,640,154.91,334.16
331075,18,4.9,544.79,110.18,606
331317,85,239.18,639.33,270.93,481.57
331317,1,56.99,77.58,150.5,216.72
331352,70,28.03,321.75,252.91,492.83
331352,81,53.25,301.3,61.04,145.45
331569,47,238.44,612,19.08,565.9
331604,42,260.95,378.42,172.66,310.59
331604,1,295.96,365.34,149.79,291.38
332455,70,44.58,424.27,0,628.05
332570,77,102.25,319.1,56.46,442.98
332570,1,0,371.15,44.71,500
332845,62,391.23,480,262.19,317.94
332845,1,312.64,456.06,130.94,314.12
332845,65,76.41,640,293.81,469.24
332845,73,279.37,327.91,239.46,286.92
333069,25,90.81,330.09,198.2,587.39
333069,25,238.2,403.71,188.42,397.31
333237,65,39.52,454.04,172.64,389.55
333237,62,285.72,334.05,161.08,217.53
333237,62,399.3,467.53,181.53,267.28
333697,13,153.04,199.94,100.35,201.88
333956,14,24.56,210.93,170.84,592.69
333956,15,0,62.07,410.64,571.38
334417,32,328.02,366.61,350.91,404.3
334417,54,269.26,350.35,210.4,256.74
334417,1,100.45,597.45,64.58,415.83
334417,59,270.81,349.88,213.74,256.42
334521,16,403.38,458.44,243.25,301.52
334521,25,214.8,323.01,75.53,292.69
334521,25,77.03,273.42,75.97,285.06
334521,1,309.92,318.28,212.41,240.27
334530,42,266.83,371.63,229.97,276.24
334530,1,201.9,309.64,142.24,258.94
334977,77,138.79,284.76,21.57,299.87
334977,77,331.67,477.5,18.75,299.58
334977,77,296.67,321.91,22.2,302.13
335081,88,52.78,275.39,66.05,392.3
335081,88,196.75,371.8,161.05,392.24
335081,16,332.8,545.08,148.71,294.65
335081,88,0.58,198.9,0,230.79
335177,3,552.69,613.19,295.68,317.33
335177,8,186.1,308.92,302.66,342.11
335177,13,338.79,372.3,239.87,274.53
335328,1,336.95,492.24,221.08,330.94
335328,1,51.61,216.19,330.52,428.21
335328,42,122.8,181.99,380.66,434.4
335450,19,308.47,605.37,24.58,423.66
335450,19,258.45,369.34,176.1,388.72
335450,19,167.21,182.43,172.92,183.16
335658,74,384.81,480.74,259.54,420.84
335658,76,1.08,326.1,104.39,274.44
335800,10,52.66,263.28,255.24,427
335954,49,186.56,612,334.34,612
335954,51,273.54,612,152.08,533.56
335954,51,0,282.04,126.09,545.05
336209,15,326.49,586.47,299.77,406.97
336209,41,346.87,401.25,270.33,287.86
336209,1,271.27,383.93,124.43,287.84
336265,1,241.1,273.28,301.81,363.92
336265,34,285.26,318.51,301.63,310.35
336309,5,122.67,285.08,190.02,237.26
336587,13,247.66,342.58,0.53,96.53
336587,8,605.96,639.78,286.22,344.51
337055,1,131.46,626.59,1.92,422.2
337055,33,431.8,640,273.47,422.2
337987,16,157.37,417.92,56.5,480
338325,5,117.6,452.1,140.26,300.27
338428,6,0,222.71,0.9,185.94
338428,8,55.24,596.84,11.92,325
338428,8,564.81,640,93.08,160.86
338428,8,549.44,640,82.54,118.09
338532,25,151.69,319.1,123.41,430.15
338532,1,317.95,321.46,288.92,307.55
338532,1,325.66,333.45,288.79,301.01
338718,3,35,187,37.69,134.69
338718,3,66,500,13,189
338901,18,272.48,640,140.61,369.45
338901,63,76.39,638.97,2.06,473.81
338901,75,0.68,87.38,426.67,477.52
338901,75,0,19.18,430.33,449.74
338986,3,294.98,403,523.05,626.93
338986,7,11.51,192.72,394.07,575.28
338986,3,368.9,403,549.72,639.83
338986,3,284.41,403,506.66,583.46
339442,54,30.2,407.01,87.73,385.44
339442,53,202.82,404.13,34.55,139.72
339442,67,21.61,507.01,362.39,505.35
339823,28,70.47,395.72,39.06,358.79
339823,1,17.38,357.14,184.89,635.26
340015,67,1.08,639.28,1.2,120.66
340015,59,0,640,1.7,474.91
340272,20,63.95,174.82,174.78,246.36
340272,20,426,545.89,185.54,265.13
340272,20,440.85,527.61,168.47,196.57
340451,15,42.88,569.99,166.74,369.61
340451,1,238.09,394.96,45.69,381.88
340930,87,1.08,625.62,0,474.43
340930,87,240,344.86,70.81,203.78
341094,1,311.24,352.39,172.11,211.1
341094,23,13.92,232.98,31.1,364.33
341196,1,426.59,451.7,108.1,134.57
341196,1,444.89,459.23,97.18,120.19
341196,1,186.19,237.96,178.04,229.81
341196,42,179.45,239.35,213.01,238.44
341681,37,540.15,556.88,83.33,98.89
341681,1,209.65,426.06,141.07,321.89
341681,43,407.62,467.63,93.53,152.28
341828,77,338.7,440.34,259.06,402.05
341828,1,0,601,4.13,603.75
341828,54,37.65,287.17,440.64,606.68
342006,9,171.24,272.55,503.98,550.98
342006,85,393.13,420.04,251.08,277.99
342006,9,103.44,330.49,473.72,523.49
342006,9,0,67.94,480.38,496.29
342186,59,0,448.72,2.88,631.37
342186,67,0,480,0,640
342295,70,216.57,333,253.98,486.49
342971,34,110.69,214.77,143.37,160.3
342971,1,27.85,233.45,123.85,630.54
343076,17,0,456.55,17.24,631.03
343076,73,1.66,387.32,327.48,465.45
343315,11,520.11,581.82,62.7,210.44
343453,1,249.69,439.1,54.89,473.54
343453,35,328.49,411.83,396.86,463.79
343466,79,146.7,228.13,122.43,237.3
343466,81,202.48,297.13,161.19,186.81
343524,37,272.28,286.54,222.89,236.83
343524,1,98.44,272.22,34.15,400.79
343524,43,206.28,323.39,200.91,234.37
343706,77,179.21,310.31,313.78,399.39
343706,1,0,640,2.3,489.39
343803,1,19.15,334.04,135.18,609.28
343803,34,213.41,285.8,299.58,333.35
343934,4,175.14,496.22,175.68,415.68
343937,1,275.07,409.73,15.23,409.57
343937,36,331.32,407.86,382.51,422.8
344059,25,190.34,486.49,152.42,422.2
344059,25,51.47,207.58,160.66,396.85
344268,32,289.83,312.89,255.61,333.69
344268,1,112.76,441.82,58.76,500.57
344614,85,319.28,429.53,66,189.13
344614,85,211.97,270.55,85.59,215.07
344795,79,50.73,586.73,22.91,352.63
344795,61,225.52,420.22,156.57,264.46
344816,7,143.41,505.79,52.02,378.69
344909,11,109.8,469.53,2.53,630.97
344909,3,426.39,480,195,238.49
344909,3,380.55,438.43,195.63,236.43
344909,3,362.75,391.08,195.06,234.85
345261,25,330.79,440.09,333.42,575.04
345261,25,133.93,242.21,337.28,568.24
345385,65,181.48,640,1.18,480
345385,1,1.08,497.44,176.9,480
345385,1,1.08,459.46,66.49,238.38
345397,32,148.65,238.18,164.27,371.2
345397,77,235.96,500,125.56,267.98
345397,1,9.31,500,1.48,367.17
345941,50,388.09,493.42,110.54,201.53
345941,50,114.85,283.64,30.34,117.43
345941,1,456.69,624.2,28.44,164.35
346638,72,326.76,619.72,0,282.76
346638,44,462,562.47,73.45,435.28
346638,74,85.74,275.54,387.91,468.53
346638,76,128.36,471.37,304.18,434.7
346707,52,233.49,245.83,124.37,164.84
346707,52,260.78,315.19,30.08,82.95
346707,52,0,140.28,230.02,430.74
346707,52,167.91,234.66,98.36,200.66
346905,22,24.89,317.82,49.78,414.51
346905,22,309.91,396.26,256.66,412.09
346905,22,289.11,638.52,1.98,406.92
347163,13,66.87,386.88,40.21,359.27
347174,65,109.06,427,0,640
347174,1,166.83,419.96,53.21,419.96
347265,1,184.74,255.47,330.73,472.47
347265,35,190.8,262.93,456.47,480.72
347370,55,69.71,403.24,60.88,329.12
347370,1,0.86,94.85,62.77,343.78
347456,22,384.69,502.73,199.98,288.17
347456,22,461.76,622.86,144.48,282.66
347544,6,244.85,557.66,70.11,404.49
347544,8,149.14,183.26,232.93,261.22
347693,65,269.99,435.62,238.01,321.3
347693,65,10.27,104.21,271.69,379.72
347930,18,161.3,415.87,103.48,438.7
347930,63,1.03,640,68.13,480
347930,37,209.76,258.26,79.82,125.14
348012,87,0,640,3.37,250.15
348045,70,453.03,585.35,399.58,579.36
348045,70,5.56,139.18,411.82,593.59
348045,70,238.33,361.67,408.33,595
348243,19,60.06,310.66,180.9,510.83
348243,19,163.47,248.55,386,482.64
348708,51,58.28,379.65,146.53,463.09
348708,52,0,243.02,115.91,539.35
348708,67,4.99,383,3.74,633.77
349302,25,115.84,256.09,86.22,385.79
349302,25,269.63,388.62,120.9,382.98
349594,1,29.15,413.68,21.43,493.4
349594,60,174.85,268.41,267.75,357.51
349678,85,145.21,196.84,290.71,339.04
350002,1,2.87,396.05,107.62,638.57
350002,89,0,163.96,101.67,282.89
350019,33,102.34,370.45,258.74,619.1
350019,1,125.41,301.26,38.2,265.95
350405,36,260.55,429.42,233.08,266.55
350405,1,37.45,67.72,145.88,192.04
350405,1,186.46,398.99,84.42,247.46
350488,24,109.39,383.82,102.67,371.35
350607,15,64.43,548.18,101.46,314
350833,70,142.47,303.56,249.2,415.97
350833,81,0,110.31,353.33,477.37
351096,87,53.93,500,37.78,309.97
351096,1,0,100.32,219.16,370.13
351331,48,548.19,635.66,54.46,390.1
351331,59,77.66,512.36,35.6,440.09
351331,67,2.49,639.58,1.25,472.52
351362,44,392.24,409.64,388.66,423.07
351362,70,271.65,308.65,464.65,516.87
351362,81,305.76,409.6,413.92,506.04
351362,51,321.58,340.59,388.6,416.58
351559,10,440.27,527.77,124.58,271.05
351589,15,84.03,408.45,127.33,389.61
351589,64,283.67,453.39,115.25,297.03
351589,64,0,126.01,96.81,327.83
351609,50,202.04,259.67,0.75,71.84
351609,51,0.75,499.7,65.97,333
351609,55,0,471.04,88.2,333
351609,47,388.36,500,0,200.66
351823,1,100.12,309.72,87.12,596.8
351823,43,121.15,146.65,280.41,360.1
352582,1,112.43,327.21,195.32,633.51
352582,1,0,80.54,256,632.81
352582,34,171.63,257.52,424.03,464.7
352584,70,30.41,311.94,14.08,480.29
352618,51,4.79,640,143.6,419.3
352618,52,3.01,134.32,147.35,315.74
352618,52,482.19,640,226.04,339.74
352618,55,330.78,566.33,187.44,347.82
